#Table1
ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,color_gr,color_ug
126.153173316794,-0.723777019827813,14.27005,13.41099,12.65035,12.51072,12.46256,0.7606392,0.8590584
126.153179429195,7.50296995065006,15.55064,14.15594,13.6836,13.52457,13.49296,0.4723482,1.394696
126.153181531783,-1.27660712926733,15.96138,14.66705,14.29084,14.1016,14.2371,0.3762112,1.294332
126.15318329374,-0.723758586526369,14.26878,13.91279,12.64028,12.50146,12.47518,1.272506,0.355998
126.153183665673,-0.723743713102969,14.25188,13.14841,13.2205,12.49223,12.47152,-0.07208157,1.103462
126.153188907773,-1.27660512468907,15.95216,14.70043,14.30006,14.18005,14.13475,0.4003706,1.251731
126.153190983872,-0.723771695342009,14.26337,13.17028,12.64416,12.50497,12.48042,0.5261192,1.093097
132.630011941692,27.5361437460569,15.58274,14.12345,13.59159,13.43223,13.39405,0.5318623,1.459288
132.630012072611,27.5361314899942,15.62067,14.09829,13.60561,13.43111,13.39507,0.4926729,1.522386
132.630013117477,14.402514132359,13.70476,10.53571,9.180466,15.40982,8.539512,1.355245,3.169052
84.6144312738406,-0.27932603945211,15.46707,13.48466,12.15682,12.83214,11.48057,1.32784,1.982411
84.6145529078782,31.3858566662264,15.96805,14.48645,13.93969,13.6304,13.49664,0.5467587,1.481596
84.6145529533454,82.2974463412353,15.09258,13.69907,13.26781,13.48859,13.0359,0.4312611,1.393504
84.6145793765652,3.01027976675809,15.55476,14.01685,13.38047,14.05093,13.05929,0.6363811,1.53791
84.6146099483288,-0.0110684148625526,13.96185,12.75659,12.35503,12.2325,12.21606,0.4015598,1.205256
84.6146129929063,-0.0110744644080199,13.99939,12.74347,12.34796,13.47768,12.21949,0.3955116,1.255918
84.6146181533691,-0.0110714038828824,14.03489,12.78837,12.41923,12.25795,12.2443,0.3691359,1.246526
84.6146205967013,-0.0110830648890697,14.01934,12.77053,12.33468,12.22885,12.23178,0.4358559,1.248803
140.529815667624,23.5781339015088,16.91193,14.95799,14.24317,15.04892,13.79803,0.7148199,1.953938
140.529821656629,23.5781341434081,16.92149,14.91146,14.23139,14.11414,13.91409,0.6800747,2.010025
333.108513870945,15.8673749818243,14.99519,13.66531,13.23898,13.07211,13.01046,0.4263258,1.329878
333.108594520238,1.16776914360275,16.36932,14.88808,14.38713,14.23205,14.1707,0.500947,1.481244
333.108598262695,1.16779088034805,16.35018,14.87935,14.38804,14.21123,14.1493,0.4913149,1.470829
333.108599147934,1.16778285929458,16.35836,14.87965,14.37082,14.22177,14.17446,0.5088263,1.478708
333.108600970404,1.16778418382321,16.34388,14.91167,14.38605,14.31347,14.19287,0.5256195,1.432204
333.108602718855,1.16779100513271,16.34974,14.88571,14.38047,14.22315,14.17178,0.5052443,1.464021
333.108602868885,1.16778518298791,16.37299,14.88486,14.38679,14.22498,14.1903,0.4980717,1.488129
333.108603068481,1.1677915741831,16.34298,14.86807,14.36945,14.23351,14.1614,0.4986134,1.47491
333.108604441442,1.1677850380227,16.3727,14.89434,14.39121,14.23767,14.17528,0.5031281,1.478364
333.10860536578,1.16778312505173,16.35922,14.88553,14.37843,14.21447,14.16505,0.5071077,1.473686
333.108606251625,1.16779009759317,16.37251,14.87057,14.37404,14.20142,14.17421,0.4965277,1.501946
333.108606432015,1.16778474136441,16.37184,14.88412,14.38056,15.10766,14.17238,0.5035582,1.48772
333.108607978194,1.16778213777677,16.37171,14.88657,14.37531,14.24716,14.1719,0.5112524,1.485141
333.108608315173,1.1677819833646,16.35229,14.90269,14.39164,14.25704,14.18224,0.5110464,1.449605
333.1086084794,1.16779357374318,16.3777,14.8751,14.38895,14.22186,14.17015,0.4861441,1.502602
333.108611077564,1.16778745187617,16.35967,14.90348,14.37314,15.35445,14.17489,0.5303383,1.456195
333.108611441095,1.16778474681711,16.39841,14.91684,14.38052,14.22192,14.17291,0.5363274,1.481565
333.108613947912,1.16779236851175,16.34604,14.88014,14.38142,14.23097,14.17522,0.4987211,1.465894
333.10861494492,1.16778472129095,16.39354,14.88649,14.38644,14.23488,14.18752,0.5000486,1.507051
230.23745636517,20.0800391209944,16.05637,14.76441,14.27716,14.10966,14.04257,0.4872475,1.291963
277.286628237525,22.4412709145661,13.81,14.95072,14.89131,11.61958,11.8631,0.059412,-1.14072
277.286822821997,14.5204411005971,14.9424,13.65211,13.17462,12.98877,12.91718,0.4774866,1.29029
347.234788367613,31.7754651633396,15.79734,14.49298,14.02304,14.9477,13.81411,0.4699459,1.304354
230.237471010118,27.6035810400271,16.82929,14.73944,14.03638,13.74795,13.51184,0.7030573,2.089853
230.237473097027,27.6035828251423,16.83154,14.74629,13.93361,13.67029,13.54674,0.812686,2.085251
230.237505067131,-13.0130107661386,13.14571,12.04432,11.6088,11.48853,12.27183,0.4355164,1.101395
230.237605265413,16.026836780233,16.10596,14.32869,13.64901,13.40376,13.27373,0.6796846,1.777264
230.237656941342,35.2855468463813,13.86982,12.69597,12.38725,12.29443,12.26215,0.3087273,1.173851
230.237659188486,35.2855615992941,13.88757,13.98855,12.38696,12.29132,12.32464,1.601592,-0.1009789
44.4236633214041,19.7472895931216,14.55336,12.90725,12.26262,12.02406,12.00681,0.6446323,1.646108
44.4236738483215,19.7472854703702,14.53363,12.90134,12.261,12.01472,11.90723,0.6403408,1.632286
44.4237030878646,19.7472857225557,14.47595,12.90693,12.26715,12.02487,11.90495,0.63978,1.569021
44.4237069206144,42.4971125990069,16.24101,14.97149,14.49747,16.81342,14.23151,0.4740219,1.269518
44.4237669404398,37.690932868109,15.52632,14.36394,13.94818,13.84765,13.79023,0.4157562,1.162382
44.4237865837186,37.3030255856443,15.87167,14.23245,13.69181,13.41571,13.29303,0.5406427,1.639218
202.548826109385,62.952606946239,15.05721,13.95305,13.64365,13.54057,13.53351,0.3093939,1.104161
202.54884207228,62.9526092044802,15.04358,13.99966,13.62171,13.51937,13.54165,0.3779526,1.043921
309.474102854842,27.344115439659,17.89882,14.44965,14.14512,14.18551,11.54612,0.3045301,3.449172
309.474178078518,9.51547920895613,16.41004,14.28448,13.51874,13.41656,13.05583,0.7657452,2.125561
309.474202704825,-14.2542483275476,13.32303,12.06225,11.53103,11.39924,11.49547,0.5312109,1.260781
309.474226881293,13.9162061483195,15.23729,13.98782,12.89461,12.63286,13.49232,1.093207,1.249473
309.474227100657,3.15460243363679,15.13471,14.05447,13.82931,13.79484,13.78632,0.2251511,1.08024
309.474227716895,3.15460642750344,15.17631,14.17543,13.86564,13.92207,13.8242,0.3097906,1.00088
181.409147726046,10.1556787849034,16.22031,14.99019,14.52674,14.39201,14.33207,0.4634466,1.230127
181.409205008825,53.8516487886468,15.63685,14.53246,14.22791,14.13487,14.13326,0.3045492,1.104389
181.409263094113,31.8930009575684,14.20519,13.96744,12.89204,12.80185,12.83307,1.075402,0.2377481
309.472636409102,26.4035344325473,16.24285,14.75874,14.1718,13.95452,13.85094,0.5869389,1.484109
309.472657796272,59.22048886436,16.48265,13.18471,12.20134,11.64666,11.28088,0.9833698,3.297944
277.012081265061,15.987641742245,16.34958,14.91836,14.30697,17.21039,14.03935,0.6113873,1.431226
277.012094649359,15.9876407075637,16.3751,14.99207,14.33293,16.41764,14.05965,0.6591444,1.383024
277.012102798079,15.9876557023269,16.34625,14.91691,14.35708,15.43433,14.03967,0.559823,1.429341
277.012113605756,21.9528447983603,16.30508,14.90436,14.39234,14.24721,14.16522,0.5120192,1.400717
277.012140706809,63.0811341123955,16.4934,14.58456,13.92296,13.60197,13.47801,0.6616077,1.908837
277.012164647126,63.0811437631124,16.52874,14.6147,13.89689,13.61981,13.48187,0.7178078,1.91404
277.012260026173,15.7327287903518,15.41319,14.18395,13.64877,16.02048,13.34165,0.5351858,1.229233
277.012298851114,22.6737585098698,15.5861,14.14122,13.72674,13.62748,13.56078,0.4144812,1.44488
244.700551414363,42.4918889706579,15.55587,14.28626,13.79368,13.65276,13.61826,0.4925785,1.269609
244.700554744195,42.4918812566353,15.56126,14.22858,13.77994,13.6544,13.61029,0.448637,1.332681
132.188879938834,38.7786399947226,15.64632,14.48189,14.04946,13.90267,13.84632,0.4324322,1.164432
132.188923386256,51.2546450724973,15.37189,13.82652,13.18916,12.93864,12.84188,0.6373625,1.545374
132.188957293627,3.45311661618441,14.79864,13.49902,13.07314,12.92197,12.88188,0.4258862,1.299617
132.188958517845,3.45313982800727,14.78691,13.51537,13.02125,13.00074,12.84769,0.4941206,1.271534
132.18896154458,3.45313688799948,14.87458,13.5116,13.07107,12.89704,12.90086,0.4405346,1.362977
301.180341912693,16.1260011387494,15.9897,13.69878,13.94917,15.24372,12.55036,-0.2503853,2.290921
301.18039577569,8.5061658880351,15.48373,13.88076,13.40366,13.17674,13.08898,0.4771004,1.602973
301.1804525004,9.8551294793315,15.94969,14.6356,14.1239,16.0872,13.8421,0.5116959,1.314087
115.44589575407,33.0046816450891,15.02059,13.79351,13.40034,13.26262,13.22799,0.3931637,1.227088
115.445900930829,33.0046733531188,15.01427,14.74053,13.40224,13.26699,13.23015,1.338285,0.2737417
115.445903188259,33.0046803366135,15.0017,13.79715,13.40655,13.27157,13.21797,0.3905926,1.20455
115.445906204042,33.0046687102703,15.02809,13.79634,13.40476,13.2609,13.2522,0.3915806,1.231752
115.445913360045,33.004673633665,14.99042,13.78487,13.40378,13.27382,13.24074,0.3810892,1.205551
115.445942380532,33.3784675248371,14.27734,12.74393,12.12765,11.92675,11.85391,0.616272,1.533415
115.445943636377,33.378497222982,14.26684,12.68001,12.10996,11.90608,11.84455,0.5700483,1.586831
115.445951720999,33.3784672482583,14.26848,12.74915,12.11832,11.91965,12.91403,0.630827,1.519336
181.784732575431,38.9847248612165,15.96211,14.74857,14.3201,14.19486,14.12341,0.428462,1.213548
181.784739763881,38.9847523642915,15.98019,14.77482,14.33083,14.17342,14.14359,0.4439888,1.205378
181.784748817715,24.597371317328,13.39219,10.95813,10.09269,9.802214,9.96689,0.8654442,2.434063
181.784782276002,52.0085141276043,12.3446,11.35239,10.69906,10.5779,10.73027,0.6533318,0.9922113
181.784846494293,55.7565355512831,13.74761,12.78591,12.43649,12.33963,12.32827,0.3494234,0.9616966
181.784940866327,20.997922137563,15.97472,14.74715,14.29243,14.15645,14.12254,0.4547253,1.227564
181.784963244594,5.28218055525647,16.31757,14.67459,14.1518,13.84344,13.73026,0.5227919,1.642981
333.214089059277,19.1554452162881,16.11795,14.63048,14.0773,13.86054,13.78018,0.5531864,1.487467
333.21409846517,21.3781872041608,16.49096,14.85808,14.27915,14.11503,14.06443,0.5789289,1.632877
333.214110056812,21.37819945967,16.52746,14.90969,14.29066,14.21884,14.05985,0.619031,1.617776
309.615257041358,43.8876793270778,13.80117,12.54605,12.24199,12.19972,12.22202,0.3040686,1.255117
140.76605959653,5.28756896995374,15.67874,14.58387,15.00429,15.22781,12.07611,-0.4204206,1.094864
140.766201472581,6.23424063138239,16.26292,14.94715,14.49337,14.31728,14.22593,0.4537735,1.315774
140.766204358294,6.23423274314451,16.25825,14.98796,14.49845,14.31186,14.21499,0.4895077,1.27029
140.766231094633,12.4234738696809,14.66987,13.57333,13.21614,13.09658,13.08093,0.3571939,1.096531
140.766263218831,63.1542736933432,14.60525,13.29199,12.84186,16.81447,12.62838,0.4501238,1.313263
36.5882557948406,47.391237119633,15.72428,14.30898,13.84842,13.6975,13.66172,0.4605522,1.415306
36.5883425191569,7.08808971907488,14.27509,13.12078,12.68171,12.5518,12.50814,0.4390717,1.154316
36.5883562533099,7.08805175618398,14.30108,13.15045,12.69197,12.55315,13.22404,0.4584866,1.150623
36.5884394103927,44.9312960521917,13.05787,12.02354,11.34227,11.18368,12.5914,0.6812716,1.034328
36.5885154203312,46.6796302535942,16.3974,14.88481,14.31762,16.7761,14.04068,0.5671959,1.512587
36.5885163652276,46.6796313592923,16.40767,14.88292,14.30747,14.10409,14.01587,0.5754528,1.524754
8.9428212449576,15.9876210453495,16.42528,14.36857,13.597,13.31288,13.16424,0.7715693,2.056712
132.903940243789,23.2113997038438,16.24934,14.09352,13.0819,12.68238,12.44887,1.011618,2.155819
132.903947234387,29.7912408585951,15.12925,12.96494,12.17258,11.88363,11.71459,0.7923632,2.164307
132.903965954993,44.1540211358063,15.07023,13.98911,13.6037,13.48677,13.47789,0.3854084,1.08112
132.90398697271,44.1540309614616,14.99726,13.93778,13.60896,15.06406,13.6122,0.328825,1.059478
132.904010975624,19.5398803963866,14.25414,13.17906,12.89565,12.81956,12.82504,0.2834148,1.075078
321.268205495054,24.2253945095943,15.77217,13.99871,13.32976,13.10434,12.99896,0.6689529,1.773458
321.268257107974,-8.00427456831767,16.05691,14.51603,13.85873,13.618,13.50387,0.6572971,1.540876
115.696220527583,22.8226141333649,16.40409,14.7332,14.1013,13.90518,13.77561,0.6319027,1.67089
115.696225707162,22.8226283188498,16.37162,14.7385,14.21223,13.96706,13.81283,0.5262651,1.633121
115.696328110602,13.649214156662,16.24166,14.2152,13.44581,13.1356,12.98139,0.7693853,2.026463
85.0005134381847,2.16441319467544,14.58644,12.10757,11.03713,10.65805,10.55495,1.07044,2.478872
0.521260253404535,17.3651940918081,15.98774,14.82125,14.39002,14.27853,14.20476,0.4312248,1.166499
0.521263490211766,17.4418429082417,16.76327,14.92105,14.21826,14.03784,13.81602,0.7027941,1.842215
301.843285876988,9.10072663047437,16.20836,14.77799,14.38809,14.27916,14.1952,0.3899002,1.430379
301.843296746029,11.9333463788797,16.59774,14.96094,14.55455,16.46981,14.14142,0.4063883,1.636803
301.843361630451,9.20599021755104,15.57473,14.11385,13.64221,14.89594,13.39446,0.4716434,1.460879
102.070287472333,-19.5926934349822,15.80488,14.24725,13.77029,13.60155,13.53783,0.476963,1.557629
102.070301189516,-19.5926639290019,15.78546,14.25059,13.72209,13.65036,13.53698,0.5284939,1.534872
102.070317732017,28.0845395526997,16.17875,14.90664,14.5245,14.4152,14.37199,0.3821478,1.272102
102.070361047137,29.5900927791581,15.88039,14.57117,14.13712,16.14575,13.90882,0.4340477,1.309217
102.070361492578,-19.5341545552119,16.27002,14.90154,14.43925,14.24754,14.13773,0.4622908,1.368477
102.070370530559,-19.5341412912545,16.19243,14.89625,14.36865,14.27687,14.12627,0.5275974,1.296185
102.070401124729,27.4341717453973,14.97775,13.74613,13.43828,13.32539,13.34978,0.3078442,1.231628
102.070414260564,10.8132414218435,16.9714,14.58431,13.57388,13.14944,12.86706,1.010426,2.387097
102.070449032693,27.4114489446414,14.31114,13.20018,13.02648,16.47832,13.1165,0.1736984,1.110963
102.070570960877,65.5327111589084,15.69677,13.61058,12.82166,12.54395,12.35644,0.7889233,2.08619
102.070686960565,28.7779413617159,14.74968,12.23533,11.34882,11.03539,10.99385,0.8865166,2.514345
150.500270323601,44.5458984432662,15.40893,14.07118,12.65508,12.41256,12.32784,1.416099,1.337745
301.449454219355,-11.1755858976922,16.07808,14.48118,13.87841,13.67814,13.56221,0.6027727,1.596895
301.449470889532,9.75942201718915,15.73147,14.33247,14.02786,16.1986,13.97093,0.3046083,1.399006
301.449538306274,12.8124498321116,16.26522,13.95482,13.1136,12.76283,12.53752,0.8412285,2.310395
301.449591277732,59.7063411807342,15.15714,13.6206,13.66954,13.48431,12.92215,-0.04894447,1.536542
340.692038349976,32.9852665966524,15.23282,13.05989,12.25084,11.95968,11.80926,0.8090506,2.172922
340.692078695133,32.9852405915037,15.28641,14.04648,12.26555,11.97212,11.79663,1.780926,1.239932
340.692092895734,67.527808730783,13.48605,11.85654,11.51812,11.38916,11.38373,0.3384247,1.629503
340.692104043979,32.9852646244012,15.27604,13.08118,12.2521,11.96522,11.803,0.8290796,2.194863
340.692113703807,32.9852799346768,15.26593,13.07036,12.25491,11.96053,11.77243,0.8154526,2.195569
16.5642766876691,12.0879289902593,15.68531,14.79237,14.47229,14.35314,14.34108,0.3200846,0.8929377
16.5642775779396,12.0879478260618,15.7133,14.82736,14.49071,14.38261,14.38218,0.3366547,0.8859348
16.5643407809932,1.31598936265262,15.01094,14.19066,13.83988,13.74946,13.74417,0.3507795,0.8202839
16.5643570183859,44.8333419774016,15.9169,14.54942,14.03414,13.84598,13.79396,0.5152836,1.367476
238.665602786834,32.4598433042654,15.55606,13.37557,12.53819,12.21287,12.00028,0.8373852,2.18049
238.665605312223,43.3778696513625,12.4039,11.18785,10.781,10.64435,10.70139,0.4068537,1.216054
8.50601066517652,25.1963082787667,13.709,12.54843,12.22572,12.12708,12.11724,0.3227062,1.160576
8.50605655129107,28.0893919900925,16.04159,14.98299,14.63993,14.51013,14.49237,0.3430624,1.058606
8.50606151872296,28.0893798841029,16.06392,14.96069,14.63397,14.49518,14.48248,0.3267202,1.10323
8.50615888891934,20.9277983675333,16.5535,14.89987,14.33817,14.16643,14.10651,0.5616999,1.653628
132.868917244418,28.0124248505675,15.13941,13.31244,12.64664,12.44124,12.35862,0.665802,1.826967
132.868952968261,-2.29280027685374,17.19299,14.54118,13.39615,13.74421,12.70232,1.145033,2.651807
132.868954009376,-2.29281204230652,17.19777,14.53745,14.03988,13.65807,12.69871,0.4975748,2.660317
132.868954602953,3.99831169929248,16.52852,14.54133,13.81572,13.54185,13.41465,0.7256098,1.987191
132.868956889875,3.99830106969088,16.51598,14.57213,13.83017,13.62398,13.41772,0.741951,1.943852
132.868974461969,3.99831207353095,16.53351,14.53253,13.79233,13.54847,13.3968,0.7401991,2.000981
132.868999505039,0.318112083968772,15.92691,14.77605,14.37051,14.26626,14.22613,0.4055471,1.150862
132.869000081406,0.318132779501112,15.89194,14.73159,14.36401,14.22941,14.22625,0.3675766,1.160352
103.211951273779,27.9989837364116,15.48739,14.3549,14.10667,14.05226,14.08223,0.2482357,1.132487
315.393562731818,22.2545608472195,15.99232,14.74181,14.3102,14.12035,14.06635,0.431613,1.250509
315.393578497843,22.2329182712182,15.58435,14.21621,13.71661,13.49913,13.44736,0.4995918,1.368144
37.0388118828984,70.9004724862697,14.8709,13.57195,13.08546,12.88585,12.78965,0.4864931,1.298953
37.0388785149928,46.7754759670932,15.63834,14.46474,14.03436,13.89964,13.91017,0.430377,1.173608
251.21157842982,41.4793986898674,14.725,13.79692,12.90604,12.76139,12.72754,0.8908768,0.9280882
102.432346175678,38.974070438827,16.25253,13.20926,12.01586,11.55023,11.36762,1.193399,3.043264
102.432452582801,29.7041354049435,14.14522,13.00693,12.63585,12.50776,12.45457,0.3710766,1.138296
102.432463284433,16.7265471905892,16.40505,14.63124,14.09816,14.31543,13.70534,0.5330811,1.773818
102.432520656099,16.8351972643591,16.78774,14.69069,13.8703,13.56595,13.39508,0.8203859,2.097056
102.432529225825,39.0108318104779,15.70396,14.37979,14.25384,16.53424,14.11602,0.1259441,1.324176
182.906771790649,30.6836137807033,15.34352,14.06652,13.702,13.58788,13.52384,0.3645172,1.277003
212.189785243165,49.4780752138608,15.48765,13.81671,13.23826,14.31645,12.99744,0.5784492,1.670947
340.503046935847,31.1652019686858,14.98599,13.79385,13.53898,13.42662,13.41842,0.2548647,1.192142
340.503048346002,31.165210130756,14.95773,13.83204,13.53366,13.41074,13.39388,0.2983789,1.125689
340.503069004331,22.7474677044664,14.93935,13.63268,13.17256,13.0435,12.99217,0.4601202,1.306668
340.503106142208,22.7475026058904,14.92941,13.61909,13.17276,13.03929,12.95968,0.4463339,1.310321
333.368386968253,13.4503782514762,15.67013,14.2382,13.63017,13.46744,13.40849,0.6080284,1.431938
333.368395027782,13.4503950529736,15.64955,14.23188,13.61945,13.47265,13.43384,0.6124306,1.417665
309.769927473509,42.7751808104397,16.57573,14.85351,14.2423,14.22598,13.96771,0.6112051,1.722224
309.769929574977,42.7751907143689,16.52951,14.83482,14.21377,14.03621,13.98893,0.6210546,1.69469
230.674005780612,30.7409032709766,16.47005,14.80686,14.15575,13.9055,13.78014,0.6511116,1.66319
230.674058025371,58.3682617783147,16.16001,13.99689,13.12483,13.04422,12.69006,0.872056,2.163116
230.674110637559,30.0704250543595,16.6178,14.93553,14.37727,14.15359,14.05376,0.5582581,1.682277
192.535942001422,7.04822024577001,15.24439,13.62192,13.52588,13.50003,12.90529,0.09603977,1.622473
192.535950904299,7.04822526749533,15.2173,13.6814,13.1401,12.97185,12.88476,0.5412922,1.535905
309.770090568639,-17.5938542320561,16.72315,14.93667,14.27332,14.59992,13.93019,0.663353,1.786483
315.301139168586,-0.618773213701515,15.6822,14.43781,14.05124,13.93103,13.93808,0.3865709,1.24439
315.301141614552,-0.618778711974723,15.73147,14.49809,14.10663,13.97436,13.97617,0.3914576,1.233386
315.301145043823,-0.618780226171974,15.69816,14.52426,14.07789,14.0143,13.94068,0.4463654,1.173901
315.301149168472,-0.618775083996242,15.72692,14.48164,14.10523,13.97024,13.95023,0.3764124,1.245279
315.301149483527,-0.618773470392764,15.7368,14.45761,14.06001,13.97403,13.91938,0.3975992,1.279187
315.301151401046,-0.618787108212764,15.72678,14.49538,14.20393,13.98216,13.95085,0.2914438,1.231408
315.301151698428,-0.61878352931047,15.70634,14.47256,14.22558,13.95473,13.96376,0.2469826,1.233783
315.301151842508,-0.618788091076081,15.68325,14.46829,14.07049,13.94459,13.92177,0.3977995,1.214966
315.301154207287,-0.618778266024501,15.71398,14.46229,14.06199,13.95659,13.93369,0.4002981,1.251692
315.301154450731,-0.618786851732298,15.72362,14.46031,14.06445,13.99044,13.91588,0.3958616,1.263309
315.301154608173,-0.618785391677661,15.71463,14.49324,14.08592,13.96162,13.95955,0.4073162,1.221392
315.301155362882,-0.618774742948254,15.69901,14.45918,14.07154,13.97576,13.90681,0.3876381,1.239836
315.301155517255,-0.618793516264253,15.72954,14.48634,14.22677,13.96816,13.92047,0.2595654,1.243197
315.30115663585,-0.618776890727018,15.65507,14.47727,14.07236,13.9594,13.91215,0.4049101,1.177801
315.301156672061,-0.618787948450685,15.69285,14.49544,14.06827,13.94645,13.93359,0.4271679,1.197411
315.301156696598,-0.618785708835696,15.71201,14.49658,14.08749,13.97408,13.92588,0.4090853,1.215439
315.301159498941,-0.618775953771691,15.70346,14.5091,14.06873,13.99555,13.91211,0.4403667,1.194362
315.301161450397,-0.618783134979424,15.67658,14.45777,14.0644,13.96535,13.8876,0.3933697,1.218804
315.301180112139,-2.74268723243102,15.54688,14.1468,13.66376,13.51016,13.42251,0.4830484,1.400073
141.013984994398,16.8867203032326,15.81385,14.48896,14.0329,13.90571,13.87022,0.4560528,1.324897
141.013998153778,16.8867232486537,15.82521,14.46042,14.47499,13.90048,13.90495,-0.01457882,1.364792
141.014016509903,16.8867296544918,15.78621,14.51304,14.03594,13.9425,13.9054,0.4770937,1.273173
141.014035831284,37.4984017775836,14.6279,13.42264,13.05479,12.94538,12.9379,0.3678427,1.205268
115.610700786909,18.3087899328316,15.46676,14.21021,13.80747,13.69777,13.67847,0.4027386,1.256553
115.610702926841,18.3087864400057,15.453,14.81665,13.8067,13.69739,13.70064,1.009945,0.6363525
115.610714752147,18.3087714005181,15.4779,14.19651,13.82171,13.73408,13.71407,0.3748016,1.281392
115.610721542904,18.3087750781912,15.45796,14.18804,13.91006,13.70034,13.68796,0.2779751,1.269923
353.877186981083,50.7331595399932,15.24113,13.86435,14.05493,13.15596,13.10837,-0.1905756,1.376783
353.877186989884,50.7331606034112,15.20824,13.88435,13.36146,13.19625,13.09596,0.5228891,1.323886
353.877191778199,50.7331617167014,15.22226,13.92804,13.3983,13.96375,13.10863,0.5297432,1.294222
353.87719708388,14.2795737618197,13.9048,12.37451,11.72056,16.35917,12.15592,0.6539431,1.530292
353.877224707492,22.1397101443898,14.95225,13.46617,12.92099,12.74206,12.642,0.5451832,1.486078
353.877265353374,27.0030056285406,15.14925,13.93929,13.64338,16.53299,13.3416,0.295907,1.20996
150.307526594972,22.026770440739,16.31448,14.89342,14.3125,14.10459,13.99392,0.5809135,1.42106
150.307533614671,22.0267695748039,16.34255,14.88718,14.33179,14.0967,14.01196,0.5553865,1.455378
251.152607216678,45.5062073087686,15.71802,14.74616,14.52097,14.42657,14.38012,0.2251892,0.971859
251.152616105041,-0.585031591741321,14.59703,12.03306,10.76056,10.28406,10.16345,1.272502,2.563971
251.152631305839,-0.58502909947545,14.628,12.07827,10.75179,10.28013,10.16312,1.326484,2.549727
251.152636301887,38.2106265655432,14.4199,14.03963,14.03438,14.3305,13.074,0.005259514,0.3802605
126.395071410756,37.4728202132013,15.32984,14.34727,13.9361,13.84817,13.7629,0.4111662,0.9825754
126.395077852463,43.0259909353556,13.80567,11.54074,10.43742,12.02258,10.64838,1.103312,2.264932
126.395082315968,37.4728194281639,15.37188,14.31707,13.97346,13.9654,13.80859,0.3436069,1.054818
126.395092759393,43.0259838608775,13.78068,11.42863,10.43916,10.0975,10.16214,0.9894686,2.352048
8.80952767220765,33.1256267080139,16.01458,14.59458,14.86872,13.90424,13.84104,-0.2741413,1.419998
8.80955237298969,17.015276650957,15.7112,14.171,13.64377,13.47485,13.41443,0.5272322,1.540201
8.80957688206297,29.4914469950525,14.21717,12.38338,11.58074,11.30914,11.18392,0.80264,1.833785
8.80958245524913,-3.40665270409223,12.89718,11.92163,11.341,11.23751,11.90833,0.5806255,0.9755526
132.44024261849,-0.90859935474333,13.40142,12.4689,12.02929,11.96962,11.97687,0.4396057,0.9325237
132.440242897848,-0.908590616854997,13.4224,13.70903,12.03216,11.97084,11.97093,1.676873,-0.2866316
132.440364997129,82.7871220369275,15.09131,13.67894,13.16614,13.54217,12.87314,0.5127916,1.412371
181.771528274828,67.7956768450767,15.28689,14.13615,13.7983,13.70846,13.71382,0.3378496,1.150737
181.771545541087,67.7956780865296,15.28824,14.15276,13.82224,13.68124,13.68109,0.3305187,1.135476
181.77155693494,-3.73216852822914,14.48205,13.30705,13.14025,13.04292,12.76178,0.1667967,1.175
181.771561570346,67.7956852832747,15.33204,14.11756,13.81308,13.72026,13.68476,0.3044748,1.21448
230.335883534929,4.77765075068699,14.56919,14.0855,12.70679,12.57012,12.54054,1.378716,0.4836893
8.32839552676478,18.8087252261488,13.06395,11.35446,10.38222,10.12636,10.37568,0.9722404,1.709491
8.32839816381392,40.3913401615975,16.37006,14.92267,14.50848,14.25518,14.15482,0.4141951,1.447385
8.32843536146936,32.3449098679678,16.32195,14.95179,14.48979,14.30425,14.23445,0.4620066,1.370153
8.32847551957764,-0.595321746333565,15.29128,13.96844,13.64837,13.45201,13.2596,0.320075,1.322836
8.32847591534153,-0.595339443329718,15.18292,13.90664,13.51119,13.80641,13.26454,0.3954477,1.276281
8.32847654611545,-0.595333805648899,15.1808,13.93891,13.52464,13.35529,13.32803,0.4142666,1.241891
8.32848940357803,-0.595341534639737,15.20301,13.96832,13.45604,14.72503,13.30943,0.5122843,1.234686
8.32849162662598,-0.595299624926829,15.18969,13.89753,13.39655,13.27378,13.28206,0.5009747,1.292157
8.32849232833598,-0.595318478001204,15.20412,13.90731,13.5014,13.31439,13.25218,0.4059172,1.296809
8.32849897177265,-0.595293995932547,15.19925,13.90769,13.47977,13.3203,13.28067,0.427927,1.291558
8.32850211825337,-0.595326992906578,15.19943,13.87228,13.48496,13.31758,13.25283,0.3873186,1.327152
8.32850500709921,-0.595335543610246,15.24323,13.89053,13.79889,13.30263,13.25706,0.09163857,1.352694
8.32851503074011,-0.595329446234347,15.19865,13.91895,13.45397,13.29814,13.29832,0.4649868,1.2797
0.333484773832367,11.3632024248437,14.12645,12.55733,11.75751,11.52501,11.45725,0.799818,1.569121
230.457512234538,30.0507934307643,13.42083,12.27799,11.95777,11.86433,11.89236,0.320219,1.142838
140.570610167469,49.4583138635406,16.84636,14.81973,15.04175,13.75996,13.65604,-0.2220163,2.026623
264.321923048503,22.2523856044299,16.12774,14.56735,13.47698,14.0607,13.83407,1.090365,1.560388
264.321935289932,55.140587496878,15.2347,13.97861,14.33223,13.42754,13.40078,-0.3536196,1.256095
